chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Corpus,Domain,Entity,Authority,Relationships,Section
000-resources_grey-towers-scriptorium.md#chunk_042,000-resources_grey-towers-scriptorium.md,10.2 Node Contacts and Escalation Paths,104,197,6,19,13,10,27,16.0
000-resources_meta-layer1-style-guide.md#chunk_001,000-resources_meta-layer1-style-guide.md,(none),72,137,6,19,19,10,9,
000-resources_meta-layer1-style-guide.md#chunk_002,000-resources_meta-layer1-style-guide.md,Preface,66,141,6,19,19,10,9,10.0
000-resources_meta-layer1-style-guide.md#chunk_003,000-resources_meta-layer1-style-guide.md,1.0 Core Philosophy: The Unbroken Facade,74,156,6,19,19,10,9,16.0
000-resources_meta-layer1-style-guide.md#chunk_004,000-resources_meta-layer1-style-guide.md,2.0 Voice and Narrative Style (The Collective Voice),32,117,6,19,19,10,9,19.0
000-resources_meta-layer1-style-guide.md#chunk_005,000-resources_meta-layer1-style-guide.md,2.1 The Skaldic Voice (Sagas & Lays),84,167,6,19,19,10,9,18.0
000-resources_meta-layer1-style-guide.md#chunk_006,000-resources_meta-layer1-style-guide.md,"2.2 The Priestly Voice (Creeds, Law‑Codes, Proverbs)",49,132,6,19,19,10,9,18.0
000-resources_meta-layer1-style-guide.md#chunk_007,000-resources_meta-layer1-style-guide.md,Factional applications (Layer 1),35,114,6,19,19,10,9,14.0
000-resources_meta-layer1-style-guide.md#chunk_008,000-resources_meta-layer1-style-guide.md,"2.3 The Folk Voice (Songs, Fireside Tales)",49,132,6,19,19,10,9,18.0
000-resources_meta-layer1-style-guide.md#chunk_009,000-resources_meta-layer1-style-guide.md,"2.4 Drill Prompts (Call‑and‑Response, Layer 1)",67,149,6,19,19,10,9,16.0
000-resources_meta-layer1-style-guide.md#chunk_010,000-resources_meta-layer1-style-guide.md,3.0 Formatting and Structure (Oral First),62,144,6,19,19,10,9,16.0
000-resources_meta-layer1-style-guide.md#chunk_011,000-resources_meta-layer1-style-guide.md,4.0 Resource Types and Use Cases,76,158,6,19,19,10,9,16.0
000-resources_meta-layer1-style-guide.md#chunk_012,000-resources_meta-layer1-style-guide.md,5.0 Implementation Notes (Production Guidance),68,149,6,19,19,10,9,15.0
000-resources_meta-layer1-style-guide.md#chunk_013,000-resources_meta-layer1-style-guide.md,7.0 Skaldic Voice Specification,120,200,6,19,19,10,9,14.0
000-resources_meta-layer1-style-guide.md#chunk_014,000-resources_meta-layer1-style-guide.md,7.2 Approved Epithets and Kennings,33,114,6,19,19,10,9,15.0
000-resources_meta-layer1-style-guide.md#chunk_015,000-resources_meta-layer1-style-guide.md,7.3 Metaphor Bounds,89,167,6,19,19,10,9,13.0
000-resources_meta-layer1-style-guide.md#chunk_016,000-resources_meta-layer1-style-guide.md,7.4 Quote Styling Rules (Layer 1),33,115,6,19,19,10,9,16.0
000-resources_meta-layer1-style-guide.md#chunk_017,000-resources_meta-layer1-style-guide.md,7.5 Layer Leakage Prevention,27,106,6,19,19,10,9,14.0
000-resources_meta-layer1-style-guide.md#chunk_018,000-resources_meta-layer1-style-guide.md,7.6 Voice-Pure Snippet Examples,68,148,6,19,19,10,9,14.0
000-resources_meta-layer1-style-guide.md#chunk_019,000-resources_meta-layer1-style-guide.md,7.7 Pre-Publication Checklist,71,149,6,19,19,10,9,13.0
000-resources_meta-layer1-style-guide.md#chunk_020,000-resources_meta-layer1-style-guide.md,6.1 Warning Scrolls (Common Notes in L1 Voice),53,137,6,19,19,10,9,19.0
000-resources_meta-layer1-style-guide.md#chunk_021,000-resources_meta-layer1-style-guide.md,6.2 Ritual Shapes for Safety (Echoes of Geometry),42,127,6,19,19,10,9,19.0
000-resources_meta-layer1-style-guide.md#chunk_022,000-resources_meta-layer1-style-guide.md,6.3 Prohibitions (Layer Discipline),36,115,6,19,19,10,9,14.0
000-resources_meta-layer1-style-guide.md#chunk_023,000-resources_meta-layer1-style-guide.md,Change Log,41,118,6,19,19,10,9,11.0
000-resources_scriptorium-record-manual.md#chunk_001,000-resources_scriptorium-record-manual.md,(none),131,196,6,16,20,10,10,
000-resources_scriptorium-record-manual.md#chunk_002,000-resources_scriptorium-record-manual.md,1.0 Scope and Definitions,408,487,6,16,20,10,10,14.0
000-resources_scriptorium-record-manual.md#chunk_003,000-resources_scriptorium-record-manual.md,2.0 Authoring Protocols (Layer Discipline),78,158,6,16,20,10,10,15.0
000-resources_scriptorium-record-manual.md#chunk_004,000-resources_scriptorium-record-manual.md,2.1 Voice: Record What Is,119,200,6,16,20,10,10,15.0
000-resources_scriptorium-record-manual.md#chunk_005,000-resources_scriptorium-record-manual.md,2.2 Structure: Make It Reproducible,113,193,6,16,20,10,10,15.0
000-resources_scriptorium-record-manual.md#chunk_006,000-resources_scriptorium-record-manual.md,2.3 Identifiers and Versioning: Sync the Numbers,63,146,6,16,20,10,10,18.0
000-resources_scriptorium-record-manual.md#chunk_007,000-resources_scriptorium-record-manual.md,3.0 Custody and Provenance (Chain of Trust),76,159,6,16,20,10,10,18.0
000-resources_scriptorium-record-manual.md#chunk_008,000-resources_scriptorium-record-manual.md,3.1 Field Creation: Start the Chain Aloud,149,232,6,16,20,10,10,18.0
000-resources_scriptorium-record-manual.md#chunk_009,000-resources_scriptorium-record-manual.md,3.2 Dual‑Entry Ledger: Two Books or It Didn't Happen,122,208,6,16,20,10,10,20.0
000-resources_scriptorium-record-manual.md#chunk_010,000-resources_scriptorium-record-manual.md,3.3 Mirrored Transcripts: Redundancy Against Loss,124,206,6,16,20,10,10,16.0
000-resources_scriptorium-record-manual.md#chunk_011,000-resources_scriptorium-record-manual.md,3.4 Ingest and Quarantine: From Doorway to Vault,124,209,6,16,20,10,10,19.0
000-resources_scriptorium-record-manual.md#chunk_012,000-resources_scriptorium-record-manual.md,3.5 Minimum Provenance Dossier: What Makes a Truth Canon‑Ready,93,179,6,16,20,10,10,20.0
000-resources_scriptorium-record-manual.md#chunk_013,000-resources_scriptorium-record-manual.md,4.0 The Fourth Canon — The Creedal Vow (Neutrality and Scope),50,139,6,16,20,10,10,23.0
000-resources_scriptorium-record-manual.md#chunk_014,000-resources_scriptorium-record-manual.md,4.1 Neutrality Pact — Who We Serve,117,200,6,16,20,10,10,18.0
000-resources_scriptorium-record-manual.md#chunk_015,000-resources_scriptorium-record-manual.md,4.2 Governance — Councils Over Thrones,120,202,6,16,20,10,10,16.0
000-resources_scriptorium-record-manual.md#chunk_016,000-resources_scriptorium-record-manual.md,5.0 The Fifth Canon — Ethical Calculus of the Great Work,68,157,6,16,20,10,10,23.0
000-resources_scriptorium-record-manual.md#chunk_017,000-resources_scriptorium-record-manual.md,"5.1 Hollow Scholars — Patients, Not Projects",119,202,6,16,20,10,10,18.0
000-resources_scriptorium-record-manual.md#chunk_018,000-resources_scriptorium-record-manual.md,5.2 Echo‑Harvest — Last‑Resort Protocol,113,193,6,16,20,10,10,15.0
000-resources_scriptorium-record-manual.md#chunk_019,000-resources_scriptorium-record-manual.md,5.3 Failure as Data — Against Shame and Drift,101,187,6,16,20,10,10,20.0
000-resources_scriptorium-record-manual.md#chunk_020,000-resources_scriptorium-record-manual.md,6.0 The Sixth Canon — Containment by Craft (The Rúnasmiðr Charge),62,150,6,16,20,10,10,23.0
000-resources_scriptorium-record-manual.md#chunk_021,000-resources_scriptorium-record-manual.md,6.1 Materials Discipline — Inert or Nothing,104,187,6,16,20,10,10,18.0
000-resources_scriptorium-record-manual.md#chunk_022,000-resources_scriptorium-record-manual.md,"6.2 Firewall as Artifact — What It Is, What It Isn't",83,171,6,16,20,10,10,23.0
000-resources_scriptorium-record-manual.md#chunk_023,000-resources_scriptorium-record-manual.md,6.3 Trial Sequence — Bench → Tent → Field,92,178,6,16,20,10,10,20.0
000-resources_scriptorium-record-manual.md#chunk_024,000-resources_scriptorium-record-manual.md,7.0 The Seventh Canon — Signal and Cognitive Hazard Handling,46,133,6,16,20,10,10,22.0
000-resources_scriptorium-record-manual.md#chunk_025,000-resources_scriptorium-record-manual.md,7.1 Acquisition — How to Touch the Fire Without Catching,114,201,6,16,20,10,10,22.0
000-resources_scriptorium-record-manual.md#chunk_026,000-resources_scriptorium-record-manual.md,7.2 Handling and Sanitization — What May Be Seen,98,184,6,16,20,10,10,20.0
000-resources_scriptorium-record-manual.md#chunk_027,000-resources_scriptorium-record-manual.md,7.3 Abort Conditions — The Black‑Flag Without Shame,81,166,6,16,20,10,10,19.0
000-resources_scriptorium-record-manual.md#chunk_028,000-resources_scriptorium-record-manual.md,8.0 The Eighth Canon — Governance and Accountability,57,141,6,16,20,10,10,19.0
000-resources_scriptorium-record-manual.md#chunk_029,000-resources_scriptorium-record-manual.md,8.1 Authority Stack — Who Decides What,100,183,6,16,20,10,10,18.0
000-resources_scriptorium-record-manual.md#chunk_030,000-resources_scriptorium-record-manual.md,8.2 Review Cadence — How the Work Judges Itself,91,176,6,16,20,10,10,20.0
000-resources_scriptorium-record-manual.md#chunk_031,000-resources_scriptorium-record-manual.md,"8.3 Breach Regime — Lines, Consequences, Records",87,170,6,16,20,10,10,18.0
000-resources_scriptorium-record-manual.md#chunk_032,000-resources_scriptorium-record-manual.md,9.0 The Heresy Canon (Restricted) — On Loki's Counter‑Logic,68,154,6,16,20,10,10,20.0
000-resources_scriptorium-record-manual.md#chunk_033,000-resources_scriptorium-record-manual.md,9.1 Scope and Access — Inner Only,62,145,6,16,20,10,10,18.0
000-resources_scriptorium-record-manual.md#chunk_034,000-resources_scriptorium-record-manual.md,"9.2 Controls — Brakes First, Curiosity Second",80,163,6,16,20,10,10,18.0
000-resources_scriptorium-record-manual.md#chunk_035,000-resources_scriptorium-record-manual.md,9.3 Method — How to Look Without Becoming,83,167,6,16,20,10,10,19.0
000-resources_scriptorium-record-manual.md#chunk_036,000-resources_scriptorium-record-manual.md,9.4 Ethics Gate — The Line Between Cure and Contagion,52,139,6,16,20,10,10,22.0
000-resources_scriptorium-record-manual.md#chunk_037,000-resources_scriptorium-record-manual.md,10.0 Compliance Note,46,124,6,16,20,10,10,13.0
000-resources_tri-council.md#chunk_001,000-resources_tri-council.md,(none),167,241,6,16,24,10,15,
000-resources_tri-council.md#chunk_002,000-resources_tri-council.md,II. Layered Synopsis (Translation Mandate),105,195,6,16,24,10,15,15.0
000-resources_tri-council.md#chunk_003,000-resources_tri-council.md,1.0 Purpose and Mandate,146,235,6,16,24,10,15,14.0
000-resources_tri-council.md#chunk_004,000-resources_tri-council.md,2.0 Legal Powers and Instruments,165,254,6,16,24,10,15,15.0
000-resources_tri-council.md#chunk_005,000-resources_tri-council.md,3.0 Composition and Roles (Bloc Functions),130,221,6,16,24,10,15,16.0
000-resources_tri-council.md#chunk_006,000-resources_tri-council.md,4.0 Decision Procedure and Workflow,92,182,6,16,24,10,15,15.0
000-resources_tri-council.md#chunk_007,000-resources_tri-council.md,5.0 The Tri‑Council at H‑Hour (Final Roster and Status),249,344,6,16,24,10,15,20.0
000-resources_tri-council.md#chunk_008,000-resources_tri-council.md,6.0 Powers in Practice: Case Studies,113,204,6,16,24,10,15,16.0
000-resources_tri-council.md#chunk_009,000-resources_tri-council.md,7.1 Governance Debt and Procedural Corruption,80,171,6,16,24,10,15,16.0
000-resources_tri-council.md#chunk_010,000-resources_tri-council.md,"7.2 Normalization of Low‑Probability, High‑Impact Risk",45,136,6,16,24,10,15,16.0
000-resources_tri-council.md#chunk_011,000-resources_tri-council.md,7.3 Monoculture of Logic and Affective Over‑Optimization,37,130,6,16,24,10,15,18.0
000-resources_tri-council.md#chunk_012,000-resources_tri-council.md,7.4 Root‑Cause Mechanism: Liminal Self‑Reference in Dagaz,52,144,6,16,24,10,15,18.0
000-resources_tri-council.md#chunk_013,000-resources_tri-council.md,7.5 Counterfactuals (What could have broken the loop?),87,180,6,16,24,10,15,19.0
000-resources_tri-council.md#chunk_014,000-resources_tri-council.md,8.0 Post‑Glitch Legacy and Layer Drift,75,166,6,16,24,10,15,16.0
000-resources_wall-and-the-spear.md#chunk_001,000-resources_wall-and-the-spear.md,(none),149,224,6,16,24,10,16,
000-resources_wall-and-the-spear.md#chunk_002,000-resources_wall-and-the-spear.md,Section 1: The First Principle – The Wall is All,78,175,6,16,24,10,16,22.0
000-resources_wall-and-the-spear.md#chunk_003,000-resources_wall-and-the-spear.md,1.1: The Wall Breathes,637,726,6,16,24,10,16,14.0
000-resources_wall-and-the-spear.md#chunk_004,000-resources_wall-and-the-spear.md,1.2: The Three Enemies,74,163,6,16,24,10,16,14.0
000-resources_wall-and-the-spear.md#chunk_005,000-resources_wall-and-the-spear.md,1.2.1 The Fang and the Hoof – The Beasts,332,429,6,16,24,10,16,20.0
000-resources_wall-and-the-spear.md#chunk_006,000-resources_wall-and-the-spear.md,1.2.2 The Iron and the Cold – The Undying,219,315,6,16,24,10,16,20.0
000-resources_wall-and-the-spear.md#chunk_007,000-resources_wall-and-the-spear.md,1.2.3 The Whisper and the Static – The Blight,364,460,6,16,24,10,16,20.0
000-resources_wall-and-the-spear.md#chunk_008,000-resources_wall-and-the-spear.md,Section 2: The Eyes of the Hold – The Eternal Vigil,88,187,6,16,24,10,16,23.0
000-resources_wall-and-the-spear.md#chunk_009,000-resources_wall-and-the-spear.md,2.1: The Watchman's Burden – The Price of Sight,210,306,6,16,24,10,16,20.0
000-resources_wall-and-the-spear.md#chunk_010,000-resources_wall-and-the-spear.md,2.2: Reading the Dark – Signs and Whispers,55,150,6,16,24,10,16,19.0
000-resources_wall-and-the-spear.md#chunk_011,000-resources_wall-and-the-spear.md,The Eye's Witness - What the Dark Reveals,204,299,6,16,24,10,16,19.0
000-resources_wall-and-the-spear.md#chunk_012,000-resources_wall-and-the-spear.md,The Ear's Counsel - What the Silence Hides,182,276,6,16,24,10,16,19.0
000-resources_wall-and-the-spear.md#chunk_013,000-resources_wall-and-the-spear.md,The Soul's Echo - What the Aether Tells,93,188,6,16,24,10,16,19.0
000-resources_wall-and-the-spear.md#chunk_014,000-resources_wall-and-the-spear.md,2.3: The Marked Path – A Language of Scars,206,302,6,16,24,10,16,20.0
000-resources_wall-and-the-spear.md#chunk_015,000-resources_wall-and-the-spear.md,Section 3: The Bones of the Hold – The Anatomy of Our Walls,75,176,6,16,24,10,16,26.0
000-resources_wall-and-the-spear.md#chunk_016,000-resources_wall-and-the-spear.md,3.1: The Sun-Gate – The Mouth,257,349,6,16,24,10,16,16.0
000-resources_wall-and-the-spear.md#chunk_017,000-resources_wall-and-the-spear.md,3.2: The Old Ruin – The Weakest Link,171,266,6,16,24,10,16,19.0
000-resources_wall-and-the-spear.md#chunk_018,000-resources_wall-and-the-spear.md,3.3: The Murder Holes & Fire-Pits,218,310,6,16,24,10,16,16.0
000-resources_wall-and-the-spear.md#chunk_019,000-resources_wall-and-the-spear.md,3.4: The Barrowmounds – The Sleepless Graves,213,306,6,16,24,10,16,18.0
000-resources_wall-and-the-spear.md#chunk_020,000-resources_wall-and-the-spear.md,3.5: The Rune-Wardens – The Silent Shields,157,250,6,16,24,10,16,18.0
000-resources_wall-and-the-spear.md#chunk_021,000-resources_wall-and-the-spear.md,Section 4: The Fury of the Hold – A Catalogue of Defenses,48,148,6,16,24,10,16,24.0
000-resources_wall-and-the-spear.md#chunk_022,000-resources_wall-and-the-spear.md,4.1: Against the Hammer – The Svin-fylking,178,271,6,16,24,10,16,18.0
000-resources_wall-and-the-spear.md#chunk_023,000-resources_wall-and-the-spear.md,4.2: Against the Knife – The Ash-Vargr,137,231,6,16,24,10,16,18.0
000-resources_wall-and-the-spear.md#chunk_024,000-resources_wall-and-the-spear.md,4.3: Against the Stone – The Skrap-Troll,124,218,6,16,24,10,16,18.0
000-resources_wall-and-the-spear.md#chunk_025,000-resources_wall-and-the-spear.md,Afterword,146,232,6,16,24,10,16,10.0
000-resources_witness-mark-protocols.md#chunk_001,000-resources_witness-mark-protocols.md,(none),46,132,6,18,22,10,28,
000-resources_witness-mark-protocols.md#chunk_002,000-resources_witness-mark-protocols.md,1.0 Purpose and Scope,167,267,6,18,22,10,28,14.0
000-resources_witness-mark-protocols.md#chunk_003,000-resources_witness-mark-protocols.md,2.0 Evidence Base & Authority,117,218,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_004,000-resources_witness-mark-protocols.md,3.1 Consent Substitution Marks,143,243,6,18,22,10,28,14.0
000-resources_witness-mark-protocols.md#chunk_005,000-resources_witness-mark-protocols.md,3.2 Neutral Attestation Marks (Witness Pairs),157,260,6,18,22,10,28,16.0
000-resources_witness-mark-protocols.md#chunk_006,000-resources_witness-mark-protocols.md,3.3 Operational Logging Marks,126,226,6,18,22,10,28,14.0
000-resources_witness-mark-protocols.md#chunk_007,000-resources_witness-mark-protocols.md,4.1 Format Requirements,109,208,6,18,22,10,28,13.0
000-resources_witness-mark-protocols.md#chunk_008,000-resources_witness-mark-protocols.md,4.2 Essential Fields (All Mark Types),37,140,6,18,22,10,28,16.0
000-resources_witness-mark-protocols.md#chunk_009,000-resources_witness-mark-protocols.md,4.3 Optional but Recommended Fields,39,140,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_010,000-resources_witness-mark-protocols.md,5.1 Consent Substitution Witnesses,89,189,6,18,22,10,28,14.0
000-resources_witness-mark-protocols.md#chunk_011,000-resources_witness-mark-protocols.md,5.2 Neutral Attestation Witness Pairs,89,191,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_012,000-resources_witness-mark-protocols.md,5.3 Operational Logging Witnesses,75,175,6,18,22,10,28,14.0
000-resources_witness-mark-protocols.md#chunk_013,000-resources_witness-mark-protocols.md,6.1 Real-Time Recording (Preferred),67,167,6,18,22,10,28,14.0
000-resources_witness-mark-protocols.md#chunk_014,000-resources_witness-mark-protocols.md,6.2 Retrospective Recording (Crisis Standard),120,222,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_015,000-resources_witness-mark-protocols.md,6.3 Batch Recording (Field Expeditions),101,202,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_016,000-resources_witness-mark-protocols.md,7.1 Primary Custody,55,154,6,18,22,10,28,13.0
000-resources_witness-mark-protocols.md#chunk_017,000-resources_witness-mark-protocols.md,7.2 Archive Requirements,91,189,6,18,22,10,28,13.0
000-resources_witness-mark-protocols.md#chunk_018,000-resources_witness-mark-protocols.md,7.3 Dual-Entry Ledger System,78,178,6,18,22,10,28,14.0
000-resources_witness-mark-protocols.md#chunk_019,000-resources_witness-mark-protocols.md,8.1 Core Curriculum (All Field Personnel),80,183,6,18,22,10,28,16.0
000-resources_witness-mark-protocols.md#chunk_020,000-resources_witness-mark-protocols.md,8.2 Advanced Certification (Neutral Witnesses),88,189,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_021,000-resources_witness-mark-protocols.md,8.3 Specialized Training (Consent Substitution),76,178,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_022,000-resources_witness-mark-protocols.md,9.1 Incomplete Field Documentation,52,152,6,18,22,10,28,14.0
000-resources_witness-mark-protocols.md#chunk_023,000-resources_witness-mark-protocols.md,9.2 Insufficient Witness Qualification,52,152,6,18,22,10,28,14.0
000-resources_witness-mark-protocols.md#chunk_024,000-resources_witness-mark-protocols.md,9.3 Excessive Delay in Recording,49,150,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_025,000-resources_witness-mark-protocols.md,9.4 Single-Witness Attestation for Custody,53,154,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_026,000-resources_witness-mark-protocols.md,9.5 Witness Observing vs. Participating,46,148,6,18,22,10,28,15.0
000-resources_witness-mark-protocols.md#chunk_027,000-resources_witness-mark-protocols.md,10.1 Rangers Guild,36,135,6,18,22,10,28,13.0
000-resources_witness-mark-protocols.md#chunk_028,000-resources_witness-mark-protocols.md,10.2 Grey Blades,36,135,6,18,22,10,28,13.0
000-resources_witness-mark-protocols.md#chunk_029,000-resources_witness-mark-protocols.md,10.3 Dvergr Guilds,41,140,6,18,22,10,28,13.0
000-resources_witness-mark-protocols.md#chunk_030,000-resources_witness-mark-protocols.md,10.4 Bone-Setters,36,133,6,18,22,10,28,11.0
000-resources_witness-mark-protocols.md#chunk_031,000-resources_witness-mark-protocols.md,10.5 Golden Serpent Guild,39,139,6,18,22,10,28,14.0
000-resources_witness-mark-protocols.md#chunk_032,000-resources_witness-mark-protocols.md,11.0 Compliance Note,49,148,6,18,22,10,28,13.0
000-wbdc_blight-weaver-interdiction.md#chunk_001,000-wbdc_blight-weaver-interdiction.md,(none),182,244,6,16,16,10,11,
000-wbdc_blight-weaver-interdiction.md#chunk_002,000-wbdc_blight-weaver-interdiction.md,BLIGHT-WEAVER INTERDICTION INCIDENT — SETTLEMENT GREENSPIRE OUTSKIRTS,53,133,6,16,16,10,11,18.0
000-wbdc_blight-weaver-interdiction.md#chunk_003,000-wbdc_blight-weaver-interdiction.md,BACKGROUND,232,305,6,16,16,10,11,10.0
000-wbdc_blight-weaver-interdiction.md#chunk_004,000-wbdc_blight-weaver-interdiction.md,INCIDENT TIMELINE,923,997,6,16,16,10,11,11.0
000-wbdc_blight-weaver-interdiction.md#chunk_005,000-wbdc_blight-weaver-interdiction.md,INCIDENT TIMELINE,152,226,6,16,16,10,11,11.0
000-wbdc_blight-weaver-interdiction.md#chunk_006,000-wbdc_blight-weaver-interdiction.md,THRESHOLD VALIDATION,74,148,6,16,16,10,11,11.0
000-wbdc_blight-weaver-interdiction.md#chunk_007,000-wbdc_blight-weaver-interdiction.md,OWNER DECISIONS,59,133,6,16,16,10,11,11.0
000-wbdc_blight-weaver-interdiction.md#chunk_008,000-wbdc_blight-weaver-interdiction.md,OUTCOME,78,150,6,16,16,10,11,10.0
000-wbdc_blight-weaver-interdiction.md#chunk_009,000-wbdc_blight-weaver-interdiction.md,CULTURAL IMPACT,65,139,6,16,16,10,11,11.0
000-wbdc_blight-weaver-interdiction.md#chunk_010,000-wbdc_blight-weaver-interdiction.md,JÖTUN-READER OBSERVER ANALYSIS,105,180,6,16,16,10,11,13.0
000-wbdc_blight-weaver-interdiction.md#chunk_011,000-wbdc_blight-weaver-interdiction.md,INTEGRATION NOTES,55,130,6,16,16,10,11,11.0
000-wbdc_iron-bane-reconnaissance.md#chunk_001,000-wbdc_iron-bane-reconnaissance.md,(none),111,175,6,16,14,10,15,
000-wbdc_iron-bane-reconnaissance.md#chunk_002,000-wbdc_iron-bane-reconnaissance.md,IRON-BANE INFILTRATION INCIDENT LOG,13,91,6,16,14,10,15,14.0
000-wbdc_iron-bane-reconnaissance.md#chunk_003,000-wbdc_iron-bane-reconnaissance.md,TIMELINE,167,241,6,16,14,10,15,10.0
000-wbdc_iron-bane-reconnaissance.md#chunk_004,000-wbdc_iron-bane-reconnaissance.md,IRON-BANE TEAM COMPOSITION,104,180,6,16,14,10,15,13.0
000-wbdc_iron-bane-reconnaissance.md#chunk_005,000-wbdc_iron-bane-reconnaissance.md,TACTICAL ASSESSMENT,53,128,6,16,14,10,15,11.0
000-wbdc_iron-bane-reconnaissance.md#chunk_006,000-wbdc_iron-bane-reconnaissance.md,VERBAL EXCHANGE (Transcribed),276,353,6,16,14,10,15,13.0
000-wbdc_iron-bane-reconnaissance.md#chunk_007,000-wbdc_iron-bane-reconnaissance.md,GROVE-CLAN THREAT ASSESSMENT,189,266,6,16,14,10,15,13.0
000-wbdc_iron-bane-reconnaissance.md#chunk_008,000-wbdc_iron-bane-reconnaissance.md,THRESHOLDS CROSSED,36,111,6,16,14,10,15,11.0
000-wbdc_iron-bane-reconnaissance.md#chunk_009,000-wbdc_iron-bane-reconnaissance.md,OWNER DECISIONS,50,126,6,16,14,10,15,11.0
000-wbdc_iron-bane-reconnaissance.md#chunk_010,000-wbdc_iron-bane-reconnaissance.md,OUTCOME,48,122,6,16,14,10,15,10.0
000-wbdc_iron-bane-reconnaissance.md#chunk_011,000-wbdc_iron-bane-reconnaissance.md,DIPLOMATIC CONTEXT,144,219,6,16,14,10,15,11.0
000-wbdc_iron-bane-reconnaissance.md#chunk_012,000-wbdc_iron-bane-reconnaissance.md,INTEGRATION NOTES,42,118,6,16,14,10,15,11.0
codex_chrome-lurker.md#chunk_001,codex_chrome-lurker.md,Header block,41,124,6,16,9,9,29,11.0
codex_chrome-lurker.md#chunk_002,codex_chrome-lurker.md,1. Identification,63,146,6,16,9,9,29,11.0
codex_chrome-lurker.md#chunk_003,codex_chrome-lurker.md,2. Provenance and cause,72,158,6,16,9,9,29,14.0
codex_chrome-lurker.md#chunk_004,codex_chrome-lurker.md,2.1 Pre-Glitch Development & Deployment History,923,1011,6,16,9,9,29,16.0
codex_chrome-lurker.md#chunk_005,codex_chrome-lurker.md,2.1 Pre-Glitch Development & Deployment History,180,269,6,16,9,9,29,16.0
codex_chrome-lurker.md#chunk_006,codex_chrome-lurker.md,3. Symptoms and behaviors,93,179,6,16,9,9,29,14.0
codex_chrome-lurker.md#chunk_007,codex_chrome-lurker.md,3.1 Notable Incidents & Documented Encounters,923,1011,6,16,9,9,29,16.0
codex_chrome-lurker.md#chunk_008,codex_chrome-lurker.md,3.1 Notable Incidents & Documented Encounters,898,986,6,16,9,9,29,16.0
codex_chrome-lurker.md#chunk_009,codex_chrome-lurker.md,3.1 Notable Incidents & Documented Encounters,124,213,6,16,9,9,29,16.0
codex_chrome-lurker.md#chunk_010,codex_chrome-lurker.md,4. Risk profile and thresholds,123,210,6,16,9,9,29,15.0
codex_chrome-lurker.md#chunk_011,codex_chrome-lurker.md,4.1 Territorial Behavior & Patrol Patterns,923,1011,6,16,9,9,29,16.0
codex_chrome-lurker.md#chunk_012,codex_chrome-lurker.md,4.1 Territorial Behavior & Patrol Patterns,752,841,6,16,9,9,29,16.0
codex_chrome-lurker.md#chunk_013,codex_chrome-lurker.md,5. Field Card (Chrome-Lurker corridor protocols),616,704,6,16,9,9,29,16.0
codex_chrome-lurker.md#chunk_014,codex_chrome-lurker.md,6. Non‑contact or controlled‑contact doctrine,27,114,6,16,9,9,29,15.0
codex_chrome-lurker.md#chunk_015,codex_chrome-lurker.md,7. Site effects and signatures,54,141,6,16,9,9,29,15.0
codex_chrome-lurker.md#chunk_016,codex_chrome-lurker.md,8. Countermeasures and tooling,70,156,6,16,9,9,29,14.0
codex_chrome-lurker.md#chunk_017,codex_chrome-lurker.md,9. Research value and ethics,110,197,6,16,9,9,29,15.0
codex_chrome-lurker.md#chunk_018,codex_chrome-lurker.md,10. Factional perspectives,923,1007,6,16,9,9,29,13.0
codex_chrome-lurker.md#chunk_019,codex_chrome-lurker.md,10. Factional perspectives,417,501,6,16,9,9,29,13.0
codex_chrome-lurker.md#chunk_020,codex_chrome-lurker.md,10. Reviewer's Note,213,297,6,16,9,9,29,13.0
codex_chrome-lurker.md#chunk_021,codex_chrome-lurker.md,11. Change Log,127,211,6,16,9,9,29,13.0
db02-wb_gorge-maws-population-dossier.md#chunk_001,db02-wb_gorge-maws-population-dossier.md,(none),94,158,6,15,11,9,20,
db02-wb_gorge-maws-population-dossier.md#chunk_002,db02-wb_gorge-maws-population-dossier.md,Document Overview,152,227,6,15,11,9,20,11.0
db02-wb_gorge-maws-population-dossier.md#chunk_003,db02-wb_gorge-maws-population-dossier.md,1.1 Taxonomy and Pathological Role,267,347,6,15,11,9,20,15.0
db02-wb_gorge-maws-population-dossier.md#chunk_004,db02-wb_gorge-maws-population-dossier.md,"1.2 Population Distribution & The ""Green-Lines""",288,369,6,15,11,9,20,16.0
db02-wb_gorge-maws-population-dossier.md#chunk_005,db02-wb_gorge-maws-population-dossier.md,1.3 Pre-Glitch Origins: The O.G.R.E. Protocol,286,366,6,15,11,9,20,16.0
