chunk_id,doc_filename,section_heading,tokens_raw,tokens_enriched,Corpus,Domain,Entity,Authority,Relationships,Section
db03-dc_clockwork-synchronization.md#chunk_004,db03-dc_clockwork-synchronization.md,## Field Application,306,378,6,15,15,9,11,13.0
db03-dc_clockwork-synchronization.md#chunk_005,db03-dc_clockwork-synchronization.md,## Trade Secret Protection,549,622,6,15,15,9,11,14.0
db03-dc_combine-month-names.md#chunk_001,db03-dc_combine-month-names.md,(none),67,119,6,15,13,9,7,
db03-dc_combine-month-names.md#chunk_002,db03-dc_combine-month-names.md,## Overview,920,984,6,15,13,9,7,11.0
db03-dc_combine-month-names.md#chunk_003,db03-dc_combine-month-names.md,### Month 13 — Year's Rest,843,912,6,15,13,9,7,16.0
db03-dc_combine-month-names.md#chunk_004,db03-dc_combine-month-names.md,## Elder Resistance,144,209,6,15,13,9,7,13.0
db03-dc_combine-month-names.md#chunk_005,db03-dc_combine-month-names.md,## Strategic Implications,150,215,6,15,13,9,7,13.0
db03-dc_contract-dispute-case-study.md#chunk_001,db03-dc_contract-dispute-case-study.md,(none),71,133,6,15,15,9,15,
db03-dc_contract-dispute-case-study.md#chunk_002,db03-dc_contract-dispute-case-study.md,## Overview,140,214,6,15,15,9,15,11.0
db03-dc_contract-dispute-case-study.md#chunk_003,db03-dc_contract-dispute-case-study.md,## Dispute Summary,460,535,6,15,15,9,15,13.0
db03-dc_contract-dispute-case-study.md#chunk_004,db03-dc_contract-dispute-case-study.md,## Arbitration Ruling,172,248,6,15,15,9,15,13.0
db03-dc_contract-dispute-case-study.md#chunk_005,db03-dc_contract-dispute-case-study.md,## Systemic Impact,295,370,6,15,15,9,15,13.0
db03-dc_contract-dispute-case-study.md#chunk_006,db03-dc_contract-dispute-case-study.md,## Cultural Resistance,141,217,6,15,15,9,15,13.0
db03-dc_contract-dispute-case-study.md#chunk_007,db03-dc_contract-dispute-case-study.md,## Strategic Implications,144,219,6,15,15,9,15,13.0
db03-dc_contract-dispute-case-study.md#chunk_008,db03-dc_contract-dispute-case-study.md,## Historical Context,197,273,6,15,15,9,15,13.0
db03-dc_crusade-mobilization.md#chunk_001,db03-dc_crusade-mobilization.md,## Evidence Excerpt,75,154,6,15,18,9,16,13.0
db03-dc_crusade-mobilization.md#chunk_002,db03-dc_crusade-mobilization.md,### Seven-Phase Mobilization Protocol,473,553,6,15,18,9,16,14.0
db03-dc_crusade-mobilization.md#chunk_003,db03-dc_crusade-mobilization.md,### Resource Allocation,352,431,6,15,18,9,16,13.0
db03-dc_crusader-field-training.md#chunk_001,db03-dc_crusader-field-training.md,## Summary,110,176,6,15,18,9,5,11.0
db03-dc_crusader-field-training.md#chunk_002,db03-dc_crusader-field-training.md,## Training Structure & Institutional Framework,250,322,6,15,18,9,5,16.0
db03-dc_crusader-field-training.md#chunk_003,db03-dc_crusader-field-training.md,## Corrupted Psychic Space Management,236,306,6,15,18,9,5,15.0
db03-dc_crusader-field-training.md#chunk_004,db03-dc_crusader-field-training.md,## Environmental Signal Recognition,228,297,6,15,18,9,5,14.0
db03-dc_crusader-field-training.md#chunk_005,db03-dc_crusader-field-training.md,## Data-Slate Handling Protocols,249,318,6,15,18,9,5,14.0
db03-dc_crusader-field-training.md#chunk_006,db03-dc_crusader-field-training.md,## Structural Assessment Fundamentals,239,308,6,15,18,9,5,14.0
db03-dc_crusader-field-training.md#chunk_007,db03-dc_crusader-field-training.md,## Certification & Operational Integration,256,326,6,15,18,9,5,15.0
db03-dc_dvergr-guild-chronicle.md#chunk_001,db03-dc_dvergr-guild-chronicle.md,(none),66,131,6,15,16,9,16,
db03-dc_dvergr-guild-chronicle.md#chunk_002,db03-dc_dvergr-guild-chronicle.md,## Context,165,241,6,15,16,9,16,11.0
db03-dc_dvergr-guild-chronicle.md#chunk_003,db03-dc_dvergr-guild-chronicle.md,## Minimal Log,136,214,6,15,16,9,16,13.0
db03-dc_dvergr-guild-chronicle.md#chunk_004,db03-dc_dvergr-guild-chronicle.md,## Chronicle Entry (Layer 3 Evidence),341,423,6,15,16,9,16,16.0
db03-dc_dvergr-guild-chronicle.md#chunk_005,db03-dc_dvergr-guild-chronicle.md,### The Ironholt-Frostmark Case Study,211,292,6,15,16,9,16,15.0
db03-dc_dvergr-guild-chronicle.md#chunk_006,db03-dc_dvergr-guild-chronicle.md,### Standardization Through Market Forces,204,284,6,15,16,9,16,15.0
db03-dc_dvergr-guild-chronicle.md#chunk_007,db03-dc_dvergr-guild-chronicle.md,### Unintended Hegemony,522,600,6,15,16,9,16,13.0
db03-dc_dvergr-guild-chronicle.md#chunk_008,db03-dc_dvergr-guild-chronicle.md,## Strategic Implications,226,304,6,15,16,9,16,13.0
db03-dc_echo-caller-field-observation.md#chunk_001,db03-dc_echo-caller-field-observation.md,## Ritual Overview,274,343,6,15,15,9,9,13.0
db03-dc_ginnungagap-coolant-chasm.md#chunk_001,db03-dc_ginnungagap-coolant-chasm.md,## Minimal Log Context,197,262,6,15,13,9,6,14.0
db03-dc_ginnungagap-coolant-chasm.md#chunk_002,db03-dc_ginnungagap-coolant-chasm.md,### Chemical Composition,448,512,6,15,13,9,6,13.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_001,db03-dc_god-sleeper-operational-doctrine.md,## Minimal Log,889,959,6,15,13,9,13,13.0
db03-dc_god-sleeper-operational-doctrine.md#chunk_002,db03-dc_god-sleeper-operational-doctrine.md,### vs. Rust-Clan Hunters,387,458,6,15,13,9,13,14.0
db03-dc_gutter-skald-info-exchange.md#chunk_001,db03-dc_gutter-skald-info-exchange.md,(none),269,335,6,15,16,9,18,
db03-dc_gutter-skald-info-exchange.md#chunk_002,db03-dc_gutter-skald-info-exchange.md,### 2.2 Transaction Sequence,445,526,6,15,16,9,18,14.0
db03-dc_historical-theological-survey.md#chunk_001,db03-dc_historical-theological-survey.md,## Observation Context,80,156,6,15,13,10,16,13.0
db03-dc_historical-theological-survey.md#chunk_002,db03-dc_historical-theological-survey.md,## §1 — Pre-Glitch Religious Context,200,279,6,15,13,10,16,16.0
db03-dc_historical-theological-survey.md#chunk_003,db03-dc_historical-theological-survey.md,## §2 — God-Sleeper Origins and Rise (Years 50-200 PG),295,379,6,15,13,10,16,22.0
db03-dc_historical-theological-survey.md#chunk_004,db03-dc_historical-theological-survey.md,## §3 — Iron-Bane Doctrinal Development (Years 150-500 PG),314,397,6,15,13,10,16,20.0
db03-dc_historical-theological-survey.md#chunk_005,db03-dc_historical-theological-survey.md,## §4 — The Warden-Host as Theological Response (Years 340-783 PG),170,256,6,15,13,10,16,23.0
db03-dc_historical-theological-survey.md#chunk_006,db03-dc_historical-theological-survey.md,## §5 — Religious-Technology Intersections (Current Era),357,438,6,15,13,10,16,18.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_001,db03-dc_inter-generational-knowledge-transfer.md,(none),865,924,6,15,18,9,9,
db03-dc_inter-generational-knowledge-transfer.md#chunk_002,db03-dc_inter-generational-knowledge-transfer.md,### Dual-Caste Integration,249,321,6,15,18,9,9,13.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_003,db03-dc_inter-generational-knowledge-transfer.md,### Vulnerabilities of Oral Tradition,500,574,6,15,18,9,9,15.0
db03-dc_inter-generational-knowledge-transfer.md#chunk_004,db03-dc_inter-generational-knowledge-transfer.md,## Strategic Cultural Implications,198,271,6,15,18,9,9,14.0
db03-dc_iron-bane-theological-analysis.md#chunk_001,db03-dc_iron-bane-theological-analysis.md,## Overview,94,163,6,15,15,9,10,11.0
db03-dc_iron-bane-theological-analysis.md#chunk_002,db03-dc_iron-bane-theological-analysis.md,### The Iron-Curse Manifestation,886,958,6,15,15,9,10,14.0
db03-dc_iron-bane-theological-analysis.md#chunk_003,db03-dc_iron-bane-theological-analysis.md,## Strategic Implications,70,140,6,15,15,9,10,13.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_001,db03-dc_iron-banes-liturgical-calendar.md,(none),162,217,6,15,15,9,7,
db03-dc_iron-banes-liturgical-calendar.md#chunk_002,db03-dc_iron-banes-liturgical-calendar.md,## Temporal Foundation and Theological Overlay,169,240,6,15,15,9,7,16.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_003,db03-dc_iron-banes-liturgical-calendar.md,## The Five Ages Framework,169,239,6,15,15,9,7,15.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_004,db03-dc_iron-banes-liturgical-calendar.md,## Sacred Date Observance,274,343,6,15,15,9,7,14.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_005,db03-dc_iron-banes-liturgical-calendar.md,## Operational Integration and Practical Compromise,174,245,6,15,15,9,7,16.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_006,db03-dc_iron-banes-liturgical-calendar.md,## Doctrinal Uncertainty and Competing Interpretations,630,702,6,15,15,9,7,16.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_007,db03-dc_iron-banes-liturgical-calendar.md,## Calendar Mathematics and Astronomical Correction,130,201,6,15,15,9,7,16.0
db03-dc_iron-banes-liturgical-calendar.md#chunk_008,db03-dc_iron-banes-liturgical-calendar.md,## Inter-Chapter Coordination and Doctrinal Diversity,244,315,6,15,15,9,7,16.0
db03-dc_jarl-authority-exercise.md#chunk_001,db03-dc_jarl-authority-exercise.md,(none),100,161,6,15,18,9,11,
db03-dc_jarl-authority-exercise.md#chunk_002,db03-dc_jarl-authority-exercise.md,## Crisis Context,252,326,6,15,18,9,11,13.0
db03-dc_jarl-authority-exercise.md#chunk_003,db03-dc_jarl-authority-exercise.md,## Decision-Making Process,241,315,6,15,18,9,11,13.0
db03-dc_jarl-authority-exercise.md#chunk_004,db03-dc_jarl-authority-exercise.md,## Jarl Proclamation,215,289,6,15,18,9,11,13.0
db03-dc_jarl-authority-exercise.md#chunk_005,db03-dc_jarl-authority-exercise.md,## Implementation,193,266,6,15,18,9,11,11.0
db03-dc_jarl-authority-exercise.md#chunk_006,db03-dc_jarl-authority-exercise.md,## Outcomes Assessment,236,310,6,15,18,9,11,13.0
db03-dc_jarl-authority-exercise.md#chunk_007,db03-dc_jarl-authority-exercise.md,## Authority Dynamics Observed,378,453,6,15,18,9,11,14.0
db03-dc_jarn-madr-behavioral-study.md#chunk_001,db03-dc_jarn-madr-behavioral-study.md,(none),93,154,6,15,19,9,10,
db03-dc_jarn-madr-behavioral-study.md#chunk_002,db03-dc_jarn-madr-behavioral-study.md,## Study Parameters and Safety Protocols,232,310,6,15,19,9,10,16.0
db03-dc_jarn-madr-behavioral-study.md#chunk_003,db03-dc_jarn-madr-behavioral-study.md,## Swarm Density and Composition,198,275,6,15,19,9,10,15.0
db03-dc_jarn-madr-behavioral-study.md#chunk_004,db03-dc_jarn-madr-behavioral-study.md,## Material Targeting Hierarchy,501,577,6,15,19,9,10,14.0
db03-dc_jarn-madr-behavioral-study.md#chunk_005,db03-dc_jarn-madr-behavioral-study.md,## Disassembly Efficiency and Methods,340,417,6,15,19,9,10,15.0
db03-dc_jarn-madr-behavioral-study.md#chunk_006,db03-dc_jarn-madr-behavioral-study.md,## Humanoid Coalescence Patterns,334,409,6,15,19,9,10,14.0
db03-dc_jarn-madr-behavioral-study.md#chunk_007,db03-dc_jarn-madr-behavioral-study.md,## Communication and Coordination,240,315,6,15,19,9,10,14.0
db03-dc_jarn-madr-behavioral-study.md#chunk_008,db03-dc_jarn-madr-behavioral-study.md,## Diagnostic Assessment and Implications,314,391,6,15,19,9,10,15.0
db03-dc_jotun-reader-chronology.md#chunk_001,db03-dc_jotun-reader-chronology.md,(none),182,239,6,15,16,9,9,
db03-dc_jotun-reader-chronology.md#chunk_002,db03-dc_jotun-reader-chronology.md,## Archival Methodology and Evidence Sources,269,343,6,15,16,9,9,16.0
db03-dc_jotun-reader-chronology.md#chunk_003,db03-dc_jotun-reader-chronology.md,## Primary Evidence: Chronology Reconstruction Notes,500,574,6,15,16,9,9,16.0
db03-dc_jotun-reader-chronology.md#chunk_004,db03-dc_jotun-reader-chronology.md,## Collaborative Consensus Process,174,245,6,15,16,9,9,14.0
db03-dc_jotun-reader-chronology.md#chunk_005,db03-dc_jotun-reader-chronology.md,## Implications for Historical Precision,231,304,6,15,16,9,9,15.0
db03-dc_jotunheim-swarm-density.md#chunk_001,db03-dc_jotunheim-swarm-density.md,(none),165,235,6,15,20,9,18,
db03-dc_jotunheim-swarm-density.md#chunk_002,db03-dc_jotunheim-swarm-density.md,## Survey Design and Methodology,254,340,6,15,20,9,18,15.0
db03-dc_jotunheim-swarm-density.md#chunk_003,db03-dc_jotunheim-swarm-density.md,### Knuckle-Bone Fields Primary Habitat,426,512,6,15,20,9,18,15.0
db03-dc_jotunheim-swarm-density.md#chunk_004,db03-dc_jotunheim-swarm-density.md,### Site 1: Knuckle-Bone Fields Northeast Sector,179,267,6,15,20,9,18,18.0
db03-dc_jotunheim-swarm-density.md#chunk_005,db03-dc_jotunheim-swarm-density.md,### Site 2: Great Looms Corridor Northern Sector,211,301,6,15,20,9,18,19.0
db03-dc_jotunheim-swarm-density.md#chunk_006,db03-dc_jotunheim-swarm-density.md,### Site 3: Iron Heart Breach Core,205,293,6,15,20,9,18,18.0
db03-dc_jotunheim-swarm-density.md#chunk_007,db03-dc_jotunheim-swarm-density.md,## Swarm Movement Patterns,204,288,6,15,20,9,18,14.0
db03-dc_jotunheim-swarm-density.md#chunk_008,db03-dc_jotunheim-swarm-density.md,## Population Growth Dynamics,235,319,6,15,20,9,18,14.0
db03-dc_jotunheim-swarm-density.md#chunk_009,db03-dc_jotunheim-swarm-density.md,## Strategic Threat Assessment,512,596,6,15,20,9,18,14.0
db03-dc_loki-archive-security-audit.md#chunk_001,db03-dc_loki-archive-security-audit.md,(none),178,234,6,15,18,9,6,
db03-dc_loki-archive-security-audit.md#chunk_002,db03-dc_loki-archive-security-audit.md,## Background: The Loki Archive Purpose,525,598,6,15,18,9,6,16.0
db03-dc_loki-archive-security-audit.md#chunk_003,db03-dc_loki-archive-security-audit.md,### Heimdallr Fragments,154,223,6,15,18,9,6,13.0
db03-dc_loki-archive-security-audit.md#chunk_004,db03-dc_loki-archive-security-audit.md,### Active Ghost-Processes,269,338,6,15,18,9,6,13.0
db03-dc_loki-archive-security-audit.md#chunk_005,db03-dc_loki-archive-security-audit.md,### ODIN Protocol Fragments,418,488,6,15,18,9,6,14.0
db03-dc_loki-archive-security-audit.md#chunk_006,db03-dc_loki-archive-security-audit.md,### Incident 1: Vault 2 Containment Box Seal Degradation,180,257,6,15,18,9,6,20.0
db03-dc_loki-archive-security-audit.md#chunk_007,db03-dc_loki-archive-security-audit.md,### Incident 2: Ghost-Process Migration Attempt,174,247,6,15,18,9,6,16.0
db03-dc_loki-archive-security-audit.md#chunk_008,db03-dc_loki-archive-security-audit.md,### Incident 3: Access Log Anomaly,890,963,6,15,18,9,6,16.0
db03-dc_loki-archive-security-audit.md#chunk_009,db03-dc_loki-archive-security-audit.md,## Conclusion,113,180,6,15,18,9,6,11.0
db03-dc_loki-protocol-warning.md#chunk_001,db03-dc_loki-protocol-warning.md,(none),88,145,6,15,18,9,7,
db03-dc_loki-protocol-warning.md#chunk_002,db03-dc_loki-protocol-warning.md,### L.O.K.I. PROTOCOL DIAGNOSTIC LOG — HEIMDALLR BLIND SPOT ASSESSMENT,923,1002,6,15,18,9,7,22.0
db03-dc_loki-protocol-warning.md#chunk_003,db03-dc_loki-protocol-warning.md,### L.O.K.I. PROTOCOL DIAGNOSTIC LOG — HEIMDALLR BLIND SPOT ASSESSMENT,374,453,6,15,18,9,7,22.0
db03-dc_loki-protocol-warning.md#chunk_004,db03-dc_loki-protocol-warning.md,## JÖTUN-READER ANALYSIS (Layer 2),328,401,6,15,18,9,7,15.0
db03-dc_medical-causality-research.md#chunk_001,db03-dc_medical-causality-research.md,## Observation Context,78,154,6,15,18,10,13,13.0
db03-dc_medical-causality-research.md#chunk_002,db03-dc_medical-causality-research.md,## §1 — Research Premise and Scope,141,223,6,15,18,10,13,18.0
db03-dc_medical-causality-research.md#chunk_003,db03-dc_medical-causality-research.md,### 2.1 — Established Causal Factors,171,252,6,15,18,10,13,16.0
db03-dc_medical-causality-research.md#chunk_004,db03-dc_medical-causality-research.md,### 2.2 — Proposed Causal Models,193,274,6,15,18,10,13,16.0
db03-dc_medical-causality-research.md#chunk_005,db03-dc_medical-causality-research.md,### 3.1 — Observed Divergence Points,170,250,6,15,18,10,13,16.0
db03-dc_medical-causality-research.md#chunk_006,db03-dc_medical-causality-research.md,### 3.2 — Proposed Divergence Models,178,258,6,15,18,10,13,16.0
db03-dc_medical-causality-research.md#chunk_007,db03-dc_medical-causality-research.md,### 4.1 — Priority Questions,131,210,6,15,18,10,13,15.0
db03-dc_medical-causality-research.md#chunk_008,db03-dc_medical-causality-research.md,### 4.2 — Research Barriers,256,335,6,15,18,10,13,15.0
db03-dc_novice-training-documentation.md#chunk_001,db03-dc_novice-training-documentation.md,"## Evidence Excerpt (Layer 2, Instructional Documentation)",148,222,6,15,18,9,6,18.0
db03-dc_novice-training-documentation.md#chunk_002,db03-dc_novice-training-documentation.md,### Segment 1: Breath Control Techniques (T+0 to T+25 min),228,306,6,15,18,9,6,22.0
db03-dc_novice-training-documentation.md#chunk_003,db03-dc_novice-training-documentation.md,### Segment 2: Cognitive Anchor Exercises (T+25 to T+50 min),323,401,6,15,18,9,6,22.0
db03-dc_novice-training-documentation.md#chunk_004,db03-dc_novice-training-documentation.md,### Segment 4: Slow Path Philosophy (T+75 to T+90 min),132,210,6,15,18,9,6,22.0
db03-dc_novice-training-documentation.md#chunk_005,db03-dc_novice-training-documentation.md,### Session Conclusion,232,301,6,15,18,9,6,13.0
db03-dc_perfect-silent-cage.md#chunk_001,db03-dc_perfect-silent-cage.md,## Summary,119,188,6,15,16,9,9,11.0
db03-dc_perfect-silent-cage.md#chunk_002,db03-dc_perfect-silent-cage.md,## Expedition Profile & Strategic Context,211,286,6,15,16,9,9,16.0
db03-dc_perfect-silent-cage.md#chunk_003,db03-dc_perfect-silent-cage.md,## Recovery Operation & Site Forensics,293,367,6,15,16,9,9,16.0
db03-dc_perfect-silent-cage.md#chunk_004,db03-dc_perfect-silent-cage.md,## Tactical & Strategic Implications,291,364,6,15,16,9,9,15.0
db03-dc_perfect-silent-cage.md#chunk_005,db03-dc_perfect-silent-cage.md,## Policy Outcomes,258,328,6,15,16,9,9,13.0
db03-dc_quiet-nod-protocol.md#chunk_001,db03-dc_quiet-nod-protocol.md,## Summary,109,178,6,15,16,9,9,11.0
db03-dc_quiet-nod-protocol.md#chunk_002,db03-dc_quiet-nod-protocol.md,## Institutional Structure & Conflict Separation,263,338,6,15,16,9,9,16.0
db03-dc_quiet-nod-protocol.md#chunk_003,db03-dc_quiet-nod-protocol.md,## Contracting Protocol & Communication Security,247,321,6,15,16,9,9,16.0
db03-dc_quiet-nod-protocol.md#chunk_004,db03-dc_quiet-nod-protocol.md,## Execution Methodology & Stealth Techniques,280,354,6,15,16,9,9,16.0
db03-dc_quiet-nod-protocol.md#chunk_005,db03-dc_quiet-nod-protocol.md,## Lie-Mark Deployment & Misdirection,248,321,6,15,16,9,9,15.0
db03-dc_quiet-nod-protocol.md#chunk_006,db03-dc_quiet-nod-protocol.md,## Cultural Boundaries & Operational Limits,250,325,6,15,16,9,9,16.0
db03-dc_quiet-nod-protocol.md#chunk_007,db03-dc_quiet-nod-protocol.md,## Economic Structure & Operational Security,224,299,6,15,16,9,9,16.0
db03-dc_rule-of-two-threads.md#chunk_001,db03-dc_rule-of-two-threads.md,## Summary,106,172,6,15,15,9,7,11.0
db03-dc_rule-of-two-threads.md#chunk_002,db03-dc_rule-of-two-threads.md,## Verification Protocol Structure,245,314,6,15,15,9,7,14.0
db03-dc_rule-of-two-threads.md#chunk_003,db03-dc_rule-of-two-threads.md,## Source Reliability Tracking,150,219,6,15,15,9,7,14.0
db03-dc_rule-of-two-threads.md#chunk_004,db03-dc_rule-of-two-threads.md,## Blood-Proof Enhancement,145,213,6,15,15,9,7,13.0
db03-dc_rule-of-two-threads.md#chunk_005,db03-dc_rule-of-two-threads.md,## Wind-Singer Penalty Enforcement,262,331,6,15,15,9,7,14.0
db03-dc_rule-of-two-threads.md#chunk_006,db03-dc_rule-of-two-threads.md,## Economic Function in Lawless Environments,289,361,6,15,15,9,7,16.0
db03-dc_salvage-operations-manual.md#chunk_001,db03-dc_salvage-operations-manual.md,## Observation Context,65,146,6,15,16,10,19,13.0
db03-dc_salvage-operations-manual.md#chunk_002,db03-dc_salvage-operations-manual.md,## §1 — Salvage Operations Overview,204,289,6,15,16,10,19,16.0
db03-dc_salvage-operations-manual.md#chunk_003,db03-dc_salvage-operations-manual.md,### 2.1 — Pre-Entry Assessment,128,213,6,15,16,10,19,15.0
db03-dc_salvage-operations-manual.md#chunk_004,db03-dc_salvage-operations-manual.md,### 2.2 — Extraction Protocols,148,232,6,15,16,10,19,15.0
db03-dc_salvage-operations-manual.md#chunk_005,db03-dc_salvage-operations-manual.md,### 2.3 — Void-Marked Personnel Protocols,348,434,6,15,16,10,19,16.0
db03-dc_salvage-operations-manual.md#chunk_006,db03-dc_salvage-operations-manual.md,## §4 — Timeline of Major Discoveries,209,296,6,15,16,10,19,18.0
db03-dc_salvage-operations-manual.md#chunk_007,db03-dc_salvage-operations-manual.md,## §5 — Factional Salvage Policies,206,292,6,15,16,10,19,16.0
db03-dc_salvage-operations-manual.md#chunk_008,db03-dc_salvage-operations-manual.md,## §6 — Risk Assessment Matrix,150,236,6,15,16,10,19,16.0
db03-dc_sanctuary-establishment-record.md#chunk_001,db03-dc_sanctuary-establishment-record.md,## Observation Context,80,162,6,15,16,10,19,13.0
db03-dc_sanctuary-establishment-record.md#chunk_002,db03-dc_sanctuary-establishment-record.md,## §1 — The Grith-Hold Charter (Year 340 PG),647,737,6,15,16,10,19,20.0
db03-dc_sanctuary-establishment-record.md#chunk_003,db03-dc_sanctuary-establishment-record.md,## §3 — Void-Marked Sanctuary Rights,234,319,6,15,16,10,19,16.0
db03-dc_sanctuary-establishment-record.md#chunk_004,db03-dc_sanctuary-establishment-record.md,## §4 — Echo-Cant Communication Protocols,280,366,6,15,16,10,19,16.0
db03-dc_sanctuary-establishment-record.md#chunk_005,db03-dc_sanctuary-establishment-record.md,## §5 — Iron-Bane Conflict Record,443,529,6,15,16,10,19,16.0
db03-dc_sanctuary-establishment.md#chunk_001,db03-dc_sanctuary-establishment.md,## Observation Summary,516,586,6,15,16,9,9,13.0
db03-dc_sanctuary-establishment.md#chunk_002,db03-dc_sanctuary-establishment.md,## Quantified Observations,241,312,6,15,16,9,9,13.0
db03-dc_sanctuary-establishment.md#chunk_003,db03-dc_sanctuary-establishment.md,## Operational Context,252,322,6,15,16,9,9,13.0
db03-dc_waystation-cache-inventory.md#chunk_001,db03-dc_waystation-cache-inventory.md,# Waystation Cache Inventory Audit — Stonebridge Tier 2 Year 783 PG,438,521,6,15,19,9,7,24.0
standalone_aether-weave-os.md#chunk_001,standalone_aether-weave-os.md,# ⚙️ Technical Specification: Aether-Weave OS — Core Architecture & Futhark API,162,253,6,18,19,9,13,24.0
standalone_aether-weave-os.md#chunk_002,standalone_aether-weave-os.md,### 1.2 Core Design Principles,263,345,6,18,19,9,13,15.0
standalone_aether-weave-os.md#chunk_003,standalone_aether-weave-os.md,### 2.1 API Structure and Syntax,347,430,6,18,19,9,13,16.0
standalone_aether-weave-os.md#chunk_004,standalone_aether-weave-os.md,### 2.2 Representative Subroutine Examples,655,737,6,18,19,9,13,15.0
standalone_aether-weave-os.md#chunk_005,standalone_aether-weave-os.md,### 3.2 Coordination Primitives,228,309,6,18,19,9,13,14.0
standalone_aether-weave-os.md#chunk_006,standalone_aether-weave-os.md,### 4.1 Nominal Operation Examples,590,672,6,18,19,9,13,15.0
standalone_aether-weave-os.md#chunk_007,standalone_aether-weave-os.md,### 7.3 Dvergr Rejection Rationale,159,241,6,18,19,9,13,15.0
standalone_combine-reckoning.md#chunk_001,standalone_combine-reckoning.md,# 🌾 Combine Reckoning: Agricultural Timekeeping and Seasonal Coordination,23,106,6,18,15,10,11,20.0
standalone_combine-reckoning.md#chunk_002,standalone_combine-reckoning.md,## 1. Introduction and scope,249,327,6,18,15,10,11,15.0
standalone_combine-reckoning.md#chunk_003,standalone_combine-reckoning.md,### The thirteen seasonal designations,907,985,6,18,15,10,11,15.0
standalone_combine-reckoning.md#chunk_004,standalone_combine-reckoning.md,### Geographic climate zones and agricultural constraints,547,627,6,18,15,10,11,18.0
standalone_combine-reckoning.md#chunk_005,standalone_combine-reckoning.md,### Key patterns and cultural characteristics,140,219,6,18,15,10,11,16.0
standalone_dagaz-concordance.md#chunk_001,standalone_dagaz-concordance.md,### How to use this entry,843,911,6,18,13,9,3,16.0
standalone_daily-life-midgard.md#chunk_001,standalone_daily-life-midgard.md,# 🏘️ Daily Life in the Midgard Combine: A Diagnostic Study of Post-Glitch Subsistence Culture,32,133,6,19,23,9,14,28.0
standalone_daily-life-midgard.md#chunk_002,standalone_daily-life-midgard.md,## 1. Introduction: The Diagnostic Frame,150,240,6,19,23,9,14,16.0
standalone_daily-life-midgard.md#chunk_003,standalone_daily-life-midgard.md,### 2.1 Agricultural foundation and labor cycles,128,219,6,19,23,9,14,18.0
standalone_daily-life-midgard.md#chunk_004,standalone_daily-life-midgard.md,### 2.2 Seasonal labor allocation,521,609,6,19,23,9,14,15.0
standalone_daily-life-midgard.md#chunk_005,standalone_daily-life-midgard.md,"### 3.1 The ""Rope-Weave"" kinship system",209,299,6,19,23,9,14,16.0
standalone_daily-life-midgard.md#chunk_006,standalone_daily-life-midgard.md,### 3.2 Work-groups and trust structures,386,475,6,19,23,9,14,16.0
standalone_daily-life-midgard.md#chunk_007,standalone_daily-life-midgard.md,### 5.1 Dominant belief systems in Midgard,273,364,6,19,23,9,14,18.0
standalone_daily-life-midgard.md#chunk_008,standalone_daily-life-midgard.md,### 5.2 Ritual calendar and ceremonial life,825,916,6,19,23,9,14,18.0
standalone_daily-life-midgard.md#chunk_009,standalone_daily-life-midgard.md,### 8.1 Structural fragilities,223,310,6,19,23,9,14,14.0
standalone_daily-life-midgard.md#chunk_010,standalone_daily-life-midgard.md,## 9. Conclusion: Daily Life as Adaptive Success,139,231,6,19,23,9,14,19.0
standalone_fimbul-cant.md#chunk_001,standalone_fimbul-cant.md,# 🗣️ Fimbul-Cant: The Language of Ice-Debt and Survival,63,152,6,16,15,9,19,20.0
standalone_fimbul-cant.md#chunk_002,standalone_fimbul-cant.md,## 1. Identification and context,280,364,6,16,15,9,19,15.0
standalone_fimbul-cant.md#chunk_003,standalone_fimbul-cant.md,### 2.1 Etymological foundations,179,261,6,16,15,9,19,14.0
standalone_fimbul-cant.md#chunk_004,standalone_fimbul-cant.md,### 2.2 Core vocabulary domains,579,663,6,16,15,9,19,15.0
standalone_fimbul-cant.md#chunk_005,standalone_fimbul-cant.md,### 2.3 Psychological embedding mechanisms,244,327,6,16,15,9,19,15.0
standalone_fimbul-cant.md#chunk_006,standalone_fimbul-cant.md,### 3.1 Field Card — Forsaken communication protocols,482,569,6,16,15,9,19,19.0
standalone_fimbul-cant.md#chunk_007,standalone_fimbul-cant.md,### 4.1 Common misunderstandings (outsider errors),243,327,6,16,15,9,19,16.0
standalone_fimbul-cant.md#chunk_008,standalone_fimbul-cant.md,### 4.2 Psychological diagnostic applications,197,280,6,16,15,9,19,15.0
standalone_fimbul-cant.md#chunk_009,standalone_fimbul-cant.md,### 5.1 Jötun-Reader engagement doctrine,276,360,6,16,15,9,19,15.0
standalone_fimbul-cant.md#chunk_010,standalone_fimbul-cant.md,### 5.2 Rangers Guild operational stance,154,239,6,16,15,9,19,16.0
